Kammuri,29
Phanfone,37
Vongfong,56
Nuri,34
Sinlaku,18
Hagupit,48
Jangmi,19
Mekkhala,28
Higos,24
Bavi,42
Maysak,46
Haishen,14
Noul,55
Dolphin,59
Kujira,21
Chan-hom,53
Linfa,33
Nangka,62
Halola,67
(nameless),12
Soudelor,54
Molave,30
Goni,54
Atsani,61
Kilo,86
Etau,23
Vamco,9
Krovanh,49
Dujuan,36
Mujigae,18
Choi-wan,38
Koppu,37
Champi,52
In-fa,38
Melor,27
(nameless),22
NEPARTAK,31
(nameless),10
LUPIT,15
MIRINAE,12
NIDA,19
OMAIS,31
CONSON,33
CHANTHU,24
DIANMU,20
MINDULLE,25
Lionrock,53
KOMPASU,13
Namtheun,21
Malou,9
MERANTI,34
RAI,12
MALAKAS,36
MEGI,29
CHABA,46
AERE,41
SONGDA,27
SARIKA,31
HAIMA,34
MEARI,31
MA-ON,16
(nameless),12
TOKAGE,17
NOCK-TEN,34
(nameless),25
MUIFA,27
MERBOK,21
NANMADOL,21
TALAS,15
NORU,82
KULAP,33
ROKE,14
SONCA,34
NESAT,31
HAITANG,33
NALGAE,30
BANYAN,27
HATO,26
PAKHAR,21
SANVU,40
MAWAR,22
GUCHOL,16
TALIM,53
DOKSURI,22
(nameless),22
KHANUN,25
LAN,35
SAOLA,30
DAMREY,21
HAIKUI,23
KIROGI,12
KAI-TAK,40
TEMBIN,26
BOLAVEN,19
SANBA,26
JELAWAT,32
(nameless),15
EWINIAR,50
MALIKSI,26
GAEMI,32
PRAPIROON,30
MARIA,53
SON-TINH,53
AMPIL,52
(nameless),14
WUKONG,22
JONGDARI,62
(nameless),12
SHANSHAN,36
YAGI,53
LEEPI,21
BEBINCA,63
HECTOR,64
RUMBIA,44
SOULIK,48
CIMARON,31
(nameless),27
JEBI,46
MANGKHUT,52
BARIJAT,30
TRAMI,53
KONG-REY,39
YUTU,54
TORAJI,7
MAN-YI,36
USAGI,36
(nameless),13
PABUK,20
(nameless),17
WUTIP,48
(nameless),11
SEPAT,18
(nameless),8
MUN,17
DANAS,37
NARI,21
WIPHA,31
FRANCISCO,34
LEKIMA,62
KROSA,48
BAILU,38
PODUL,24
LINGLING,45
KAJIKI,37
FAXAI,37
(nameless),16
PEIPAH,16
TAPAH,27
MITAG,37
HAGIBIS,39
NEOGURI,29
BUALOI,30
MATMO,13
HALONG,34
NAKRI,28
FENGSHEN,30
KALMAEGI,44
FUNG-WONG,25
KAMMURI,45
PHANFONE,37
